# Pliron native-parity manifest (generated; schema-version 1).
# One row per assets/ok, assets/ownership_ok, and assets/runtime_error fixture:
#   fixture <TAB> entry <TAB> status <TAB> detail
# status: exe-differential (VM/native stdout-byte oracle, O0+O1, ASan/LSan-clean) |
#         error-differential (VM/native runtime-error category oracle, O0+O1+ASan) |
#         excluded (native rejection diagnostic) |
#         ineligible (no runnable `main` shape for this gate)
# Regenerate: UPDATE_EXPECT=1 CARGO_WORKSPACE_DIR=$PWD \
#   cargo nextest run --features backend-pliron parity_exe_manifest
assets/ok/abstract_dispatch_effect_free_conformers.mojo	main	exe-differential	sanitized
assets/ok/add.mojo	main	exe-differential	sanitized
assets/ok/allocation_tracked_unsafe_ptr.mojo	main	exe-differential	sanitized
assets/ok/arithmetic.mojo	main	exe-differential	sanitized
assets/ok/array_comparable.mojo	main	exe-differential	sanitized
assets/ok/array_element_assignment.mojo	main	exe-differential	sanitized
assets/ok/array_fixed_size_core.mojo	main	exe-differential	sanitized
assets/ok/array_struct_elements_and_fill.mojo	main	exe-differential	sanitized
assets/ok/associated_trait_self_element.mojo	main	exe-differential	sanitized
assets/ok/associated_type_return.mojo	main	exe-differential	sanitized
assets/ok/augmented_bitwise_assignment.mojo	main	exe-differential	sanitized
assets/ok/bool_alias_predicate_where.mojo	main	exe-differential	sanitized
assets/ok/boolable_and_divmod.mojo	main	exe-differential	sanitized
assets/ok/borrowed_iteration_temporary_source_drop.mojo	main	exe-differential	sanitized
assets/ok/builtins_numeric.mojo	main	exe-differential	sanitized
assets/ok/callable_element_call_dispatch.mojo	main	exe-differential	sanitized
assets/ok/callable_struct_element_invocation.mojo	main	exe-differential	sanitized
assets/ok/callable_struct_transfer_after_last_use.mojo	main	exe-differential	sanitized
assets/ok/captured_store_local_carrier.mojo	main	exe-differential	sanitized
assets/ok/chained_comparison.mojo	main	exe-differential	sanitized
assets/ok/closures.mojo	main	exe-differential	sanitized
assets/ok/comparable_ordered_algorithms.mojo	main	exe-differential	sanitized
assets/ok/comprehension_borrowed_named_source.mojo	main	exe-differential	sanitized
assets/ok/comprehension_temporary_source_drop.mojo	main	exe-differential	sanitized
assets/ok/comptime_alias_generic.mojo	main	exe-differential	sanitized
assets/ok/comptime_ctfe.mojo	main	exe-differential	sanitized
assets/ok/comptime_for.mojo	main	exe-differential	sanitized
assets/ok/comptime_frozen_struct.mojo	main	exe-differential	sanitized
assets/ok/comptime_if.mojo	main	exe-differential	sanitized
assets/ok/comptime_if_generic_specialization.mojo	main	exe-differential	sanitized
assets/ok/comptime_shadowed_locals.mojo	main	exe-differential	sanitized
assets/ok/comptime_tuple.mojo	main	exe-differential	sanitized
assets/ok/container_owning_family_apis.mojo	main	exe-differential	sanitized
assets/ok/contextual_member_static.mojo	main	exe-differential	sanitized
assets/ok/copy_return.mojo	main	exe-differential	sanitized
assets/ok/copyable.mojo	main	exe-differential	sanitized
assets/ok/copyable_iterator_reference_aggregate.mojo	main	exe-differential	sanitized
assets/ok/copyinit_moveinit.mojo	main	exe-differential	sanitized
assets/ok/decorators.mojo	main	exe-differential	sanitized
assets/ok/default_args.mojo	main	exe-differential	sanitized
assets/ok/defines_main.mojo	main	exe-differential	sanitized
assets/ok/delegated_ref_return_projection.mojo	main	exe-differential	sanitized
assets/ok/dict_insert_linear_capable.mojo	main	exe-differential	sanitized
assets/ok/dict_methods_growth.mojo	main	exe-differential	sanitized
assets/ok/dict_take_items.mojo	main	exe-differential	sanitized
assets/ok/dict_upstream_key_value_iteration.mojo	main	exe-differential	sanitized
assets/ok/dict_views_iteration.mojo	main	exe-differential	sanitized
assets/ok/docstrings.mojo	main	exe-differential	sanitized
